Engine_Size,Cylinders,Fuel_Consumption_City,Fuel_Consumption_Hwy,Fuel_Consumption_Comb,Fuel_Consumption_Comb-1,CO2_Emissions,Fuel_Type_D,Fuel_Type_E,Fuel_Type_N,Fuel_Type_X,Fuel_Type_Z
5.0,8,14.9,9.5,12.4,23,285,False,False,False,True,False
5.0,8,15.2,9.3,12.5,23,288,False,False,False,True,False
2.3,4,11.6,7.9,9.9,29,228,False,False,False,True,False
5.0,8,15.4,10.0,13.0,22,299,False,False,False,True,False
3.5,6,16.6,12.5,14.7,19,338,False,False,False,True,False
3.7,6,16.6,12.6,14.8,19,340,False,False,False,True,False
3.7,6,22.1,16.7,19.7,14,315,False,True,False,False,False
2.0,4,10.5,7.4,9.1,31,209,False,False,False,True,False
3.5,6,13.9,9.5,11.9,24,274,False,False,False,True,False
3.5,6,12.2,8.2,10.4,27,239,False,False,False,True,False
3.5,6,17.4,11.3,14.7,19,235,False,True,False,False,False
3.5,6,13.0,9.1,11.3,25,260,False,False,False,True,False
3.5,6,18.8,12.6,16.0,18,256,False,True,False,False,False
1.6,4,10.6,7.9,9.4,30,216,False,False,False,True,False
2.5,4,11.3,8.2,9.9,29,228,False,False,False,True,False
2.5,4,11.7,8.4,10.2,28,235,False,False,False,True,False
2.5,4,12.0,8.5,10.4,27,239,False,False,False,True,False
3.6,6,14.2,9.9,12.3,23,283,False,False,False,True,False
3.6,6,14.6,10.2,12.6,22,290,False,False,False,True,False
2.5,4,11.9,8.8,10.5,27,242,False,False,False,True,False
2.5,4,12.2,9.1,10.8,26,248,False,False,False,True,False
3.6,6,13.0,9.2,11.3,25,260,False,False,False,True,False
2.5,4,12.7,9.5,11.3,25,260,False,False,False,True,False
3.6,6,13.5,9.8,11.8,24,271,False,False,False,True,False
4.8,8,21.0,14.2,18.0,16,414,False,False,False,True,False
6.0,8,22.0,14.9,18.8,15,432,False,False,False,True,False
6.0,8,22.0,14.9,18.8,15,432,False,False,False,True,False
6.0,8,30.3,20.5,25.9,11,414,False,True,False,False,False
4.8,8,21.3,14.3,18.1,16,416,False,False,False,True,False
6.0,8,22.2,15.1,19.0,15,437,False,False,False,True,False
6.0,8,22.2,15.1,19.0,15,437,False,False,False,True,False
6.0,8,30.6,20.6,26.1,11,418,False,True,False,False,False
4.3,6,13.4,9.9,11.9,24,274,False,False,False,True,False
4.3,6,19.3,14.3,17.1,17,274,False,True,False,False,False
5.3,8,14.6,10.3,12.7,22,292,False,False,False,True,False
5.3,8,19.9,13.8,17.2,16,275,False,True,False,False,False
6.2,8,16.1,11.4,14.0,20,322,False,False,False,False,True
4.3,6,14.1,10.6,12.5,23,288,False,False,False,True,False
4.3,6,20.3,15.2,18.0,16,288,False,True,False,False,False
5.3,8,14.9,10.7,13.0,22,299,False,False,False,True,False
5.3,8,20.2,14.3,17.5,16,280,False,True,False,False,False
6.2,8,16.3,11.6,14.2,20,327,False,False,False,False,True
2.4,4,10.5,7.3,9.1,31,209,False,False,False,True,False
2.4,4,10.5,7.3,9.1,31,209,False,False,False,True,False
2.4,4,15.6,10.8,13.4,21,214,False,True,False,False,False
3.6,6,14.2,9.5,12.1,23,278,False,False,False,True,False
2.4,4,11.5,8.2,10.0,28,230,False,False,False,True,False
3.6,6,14.8,9.9,12.6,22,290,False,False,False,True,False
5.3,8,14.9,10.1,12.7,22,292,False,False,False,True,False
5.3,8,20.2,13.6,17.2,16,275,False,True,False,False,False
5.3,8,15.1,10.4,13.0,22,299,False,False,False,True,False
5.3,8,20.5,14.0,17.6,16,282,False,True,False,False,False
6.2,8,16.2,11.4,14.0,20,322,False,False,False,False,True
6.2,8,15.9,11.1,13.8,20,317,False,False,False,False,True
5.3,8,14.9,10.1,12.7,22,292,False,False,False,True,False
5.3,8,20.2,13.6,17.2,16,275,False,True,False,False,False
5.3,8,15.4,10.8,13.3,21,306,False,False,False,True,False
5.3,8,22.1,15.4,19.1,15,306,False,True,False,False,False
6.2,8,16.8,11.7,14.5,19,334,False,False,False,False,True
6.2,8,16.4,11.7,14.3,20,329,False,False,False,False,True
2.4,4,8.8,6.5,7.8,36,179,False,False,False,True,False
2.4,4,9.0,6.7,8.0,35,184,False,False,False,True,False
2.4,4,10.1,6.9,8.7,32,200,False,False,False,True,False
3.5,6,11.0,6.8,9.1,31,209,False,False,False,True,False
3.5,6,11.4,7.3,9.5,30,219,False,False,False,True,False
3.5,6,13.0,8.4,10.9,26,251,False,False,False,True,False
2.0,4,4.7,5.3,5.0,56,115,False,False,False,True,False
1.8,4,7.9,6.1,7.1,40,163,False,False,False,True,False
1.8,4,8.1,6.2,7.2,39,166,False,False,False,True,False
1.8,4,8.6,6.6,7.7,37,177,False,False,False,True,False
2.4,4,10.8,7.6,9.4,30,216,False,False,False,False,True
1.5,4,5.3,5.0,5.2,54,120,False,False,False,True,False
2.4,4,8.6,6.9,7.8,36,179,False,False,False,True,False
2.4,4,9.1,7.2,8.3,34,191,False,False,False,True,False
1.5,4,6.6,6.0,6.3,45,145,False,False,False,True,False
1.5,4,7.6,6.1,6.9,41,159,False,False,False,True,False
1.5,4,7.0,5.7,6.4,44,147,False,False,False,True,False
1.5,4,7.3,6.1,6.8,42,156,False,False,False,True,False
1.5,4,8.1,6.4,7.3,39,168,False,False,False,True,False
3.5,6,12.3,8.5,10.6,27,244,False,False,False,True,False
3.5,6,13.3,9.3,11.5,25,264,False,False,False,True,False
3.5,6,13.8,9.7,12.0,24,276,False,False,False,True,False
1.6,4,8.9,6.3,7.7,37,177,False,False,False,True,False
1.6,4,8.7,6.3,7.6,37,175,False,False,False,True,False
1.8,4,8.5,6.3,7.5,38,172,False,False,False,True,False
1.8,4,8.8,6.4,7.7,37,177,False,False,False,True,False
2.0,4,9.7,6.7,8.3,34,191,False,False,False,True,False
2.0,4,9.8,7.0,8.5,33,196,False,False,False,True,False
2.0,4,9.6,6.8,8.3,34,191,False,False,False,True,False
2.0,4,9.7,6.7,8.3,34,191,False,False,False,True,False
2.0,4,9.7,7.2,8.6,33,198,False,False,False,True,False
2.0,4,9.8,6.9,8.5,33,196,False,False,False,True,False
5.0,8,15.8,10.2,13.3,21,306,False,False,False,False,True
3.8,6,14.4,9.4,12.1,23,278,False,False,False,True,False
5.0,8,17.3,10.5,14.2,20,327,False,False,False,False,True
3.8,6,14.6,9.6,12.3,23,283,False,False,False,False,True
3.8,6,14.4,9.9,12.4,23,285,False,False,False,False,True
3.3,6,12.9,9.4,11.3,25,260,False,False,False,True,False
3.3,6,13.0,9.7,11.5,25,264,False,False,False,True,False
2.4,4,11.7,8.7,10.3,27,237,False,False,False,True,False
2.0,4,12.9,9.8,11.5,25,264,False,False,False,True,False
2.4,4,12.5,9.3,11.1,25,255,False,False,False,True,False
3.3,6,13.9,10.8,12.5,23,287,False,False,False,True,False
2.0,4,10.4,7.4,9.1,31,209,False,False,False,True,False
2.4,4,9.8,6.7,8.4,34,193,False,False,False,True,False
2.4,4,9.8,6.7,8.4,34,193,False,False,False,True,False
2.4,4,6.6,5.9,6.3,45,145,False,False,False,True,False
2.4,4,6.6,5.9,6.3,45,145,False,False,False,True,False
2.0,4,10.2,8.2,9.3,30,214,False,False,False,True,False
2.0,4,11.4,8.5,10.1,28,232,False,False,False,True,False
2.4,4,11.3,8.3,10.0,28,230,False,False,False,True,False
2.0,4,11.4,9.3,10.4,27,239,False,False,False,True,False
2.4,4,11.6,9.3,10.6,27,244,False,False,False,True,False
1.6,4,8.6,6.6,7.7,37,177,False,False,False,True,False
1.6,4,9.0,6.7,8.0,35,184,False,False,False,True,False
1.6,4,9.9,7.6,8.8,32,202,False,False,False,True,False
1.6,4,9.7,7.0,8.5,33,196,False,False,False,True,False
3.7,6,12.0,8.1,10.3,27,237,False,False,False,False,True
3.7,6,12.5,8.7,10.8,26,248,False,False,False,False,True
3.5,6,8.2,6.7,7.5,38,172,False,False,False,False,True
3.5,6,8.7,7.5,8.2,34,189,False,False,False,False,True
3.7,6,12.4,8.7,10.7,26,246,False,False,False,False,True
3.7,6,13.6,9.3,11.6,24,267,False,False,False,False,True
3.7,6,13.3,9.4,11.5,25,264,False,False,False,False,True
3.7,6,13.6,9.3,11.7,24,269,False,False,False,False,True
3.7,6,14.3,9.8,12.3,23,283,False,False,False,False,True
3.7,6,12.8,8.9,11.0,26,253,False,False,False,False,True
5.6,8,14.8,9.5,12.4,23,285,False,False,False,False,True
3.7,6,13.2,9.6,11.6,24,267,False,False,False,False,True
5.6,8,15.0,10.2,12.9,22,297,False,False,False,False,True
3.5,6,8.0,6.9,7.5,38,172,False,False,False,False,True
3.7,6,13.7,9.7,11.9,24,274,False,False,False,False,True
3.5,6,11.4,8.5,10.1,28,232,False,False,False,False,True
3.5,6,12.2,8.9,10.7,26,246,False,False,False,False,True
2.5,4,8.9,8.4,8.7,32,200,False,False,False,True,False
3.7,6,14.6,10.7,12.8,22,294,False,False,False,False,True
5.6,8,16.9,11.9,14.7,19,338,False,False,False,False,True
3.0,6,11.8,8.4,10.3,27,237,False,False,False,False,True
3.0,6,11.8,8.4,10.3,27,237,False,False,False,False,True
3.0,6,12.2,8.7,10.6,27,244,False,False,False,False,True
3.0,6,12.2,8.7,10.6,27,244,False,False,False,False,True
5.0,8,15.0,10.2,12.8,22,294,False,False,False,False,True
5.0,8,15.0,10.2,12.8,22,294,False,False,False,False,True
2.0,4,12.3,8.2,10.5,27,242,False,False,False,False,True
3.0,6,13.9,8.8,11.6,24,267,False,False,False,False,True
5.0,8,15.7,10.3,13.2,21,304,False,False,False,False,True
5.0,8,21.3,14.1,18.1,16,290,False,True,False,False,False
5.0,8,15.7,10.3,13.2,21,304,False,False,False,False,True
3.0,6,14.6,9.6,12.4,23,285,False,False,False,False,True
5.0,8,15.8,10.2,13.3,21,306,False,False,False,False,True
5.0,8,20.6,13.6,17.5,16,280,False,True,False,False,False
3.0,6,14.7,9.6,12.5,23,288,False,False,False,False,True
5.0,8,15.8,10.2,13.3,21,306,False,False,False,False,True
5.0,8,20.6,13.6,17.5,16,280,False,True,False,False,False
5.0,8,15.8,10.2,13.3,21,306,False,False,False,False,True
5.0,8,15.8,10.2,13.3,21,306,False,False,False,False,True
5.0,8,15.9,10.9,13.6,21,313,False,False,False,False,True
5.0,8,15.6,10.9,13.4,21,308,False,False,False,False,True
5.0,8,15.9,10.9,13.6,21,313,False,False,False,False,True
5.0,8,15.6,10.9,13.4,21,308,False,False,False,False,True
2.4,4,10.9,7.7,9.5,30,218,False,False,False,True,False
2.4,4,10.9,7.7,9.5,30,218,False,False,False,True,False
2.4,4,15.2,10.2,12.9,22,206,False,True,False,False,False
3.2,6,11.4,8.1,9.9,29,228,False,False,False,True,False
2.4,4,11.3,8.3,10.0,28,230,False,False,False,True,False
2.4,4,11.3,8.3,10.0,28,230,False,False,False,True,False
2.4,4,15.9,11.0,13.7,21,219,False,True,False,False,False
3.2,6,11.6,8.5,10.2,28,235,False,False,False,True,False
2.4,4,11.4,8.6,10.1,28,232,False,False,False,True,False
3.2,6,12.6,8.9,10.9,26,251,False,False,False,True,False
2.4,4,12.1,9.4,10.9,26,251,False,False,False,True,False
3.2,6,12.2,9.0,10.8,26,248,False,False,False,True,False
2.0,4,10.7,8.8,9.9,29,228,False,False,False,True,False
2.0,4,10.2,7.8,9.2,31,212,False,False,False,True,False
2.4,4,11.2,8.6,10.0,28,230,False,False,False,True,False
2.4,4,10.2,8.2,9.3,30,214,False,False,False,True,False
2.4,4,11.4,8.7,10.2,28,235,False,False,False,True,False
2.4,4,10.6,8.6,9.7,29,223,False,False,False,True,False
2.4,4,11.7,10.3,11.1,25,255,False,False,False,True,False
3.0,6,11.2,8.4,9.9,29,267,True,False,False,False,False
3.6,6,13.9,9.8,12.1,23,278,False,False,False,True,False
3.6,6,17.7,13.0,15.6,18,250,False,True,False,False,False
5.7,8,17.3,11.5,14.7,19,338,False,False,False,True,False
6.4,8,18.5,12.6,15.8,18,363,False,False,False,False,True
2.0,4,10.7,8.8,9.9,29,228,False,False,False,True,False
2.0,4,10.2,7.8,9.2,31,212,False,False,False,True,False
2.4,4,11.2,8.6,10.0,28,230,False,False,False,True,False
2.4,4,10.2,8.2,9.3,30,214,False,False,False,True,False
2.4,4,11.4,8.7,10.2,28,235,False,False,False,True,False
2.4,4,10.6,8.6,9.7,29,223,False,False,False,True,False
2.4,4,11.7,10.3,11.1,25,255,False,False,False,True,False
1.4,4,9.9,7.5,8.8,32,202,False,False,False,True,False
2.4,4,10.8,7.7,9.4,30,216,False,False,False,True,False
2.4,4,14.2,9.9,12.2,23,195,False,True,False,False,False
1.4,4,9.9,7.5,8.8,32,202,False,False,False,True,False
2.4,4,11.2,8.0,9.8,29,225,False,False,False,True,False
3.6,6,14.1,11.1,12.8,22,294,False,False,False,True,False
3.6,6,14.2,11.0,12.8,22,294,False,False,False,True,False
3.6,6,14.8,11.7,13.4,21,308,False,False,False,True,False
3.6,6,15.0,11.4,13.4,21,308,False,False,False,True,False
3.3,6,12.7,8.4,10.7,26,246,False,False,False,True,False
1.8,4,8.8,6.1,7.6,37,175,False,False,False,True,False
1.8,4,9.3,6.3,7.9,36,182,False,False,False,True,False
2.0,4,9.7,6.7,8.3,34,191,False,False,False,True,False
2.0,4,9.8,6.9,8.5,33,196,False,False,False,True,False
1.6,4,11.1,8.0,9.7,29,223,False,False,False,True,False
1.6,4,11.1,8.2,9.8,29,225,False,False,False,True,False
2.0,4,9.5,7.2,8.5,33,196,False,False,False,True,False
2.0,4,9.7,6.9,8.4,34,193,False,False,False,True,False
1.6,4,10.6,7.8,9.4,30,216,False,False,False,True,False
1.6,4,10.8,8.1,9.6,29,221,False,False,False,True,False
2.0,4,9.7,7.1,8.6,33,198,False,False,False,True,False
2.0,4,10.0,7.4,8.8,32,202,False,False,False,True,False
3.8,6,13.3,8.9,11.3,25,260,False,False,False,True,False
5.0,8,15.7,10.3,13.3,21,306,False,False,False,False,True
2.0,4,11.7,7.7,9.9,29,228,False,False,False,True,False
2.4,4,10.2,6.9,8.7,32,200,False,False,False,True,False
2.4,4,6.6,5.9,6.3,45,145,False,False,False,True,False
2.4,4,6.7,6.1,6.4,44,147,False,False,False,True,False
1.6,4,8.8,6.3,7.7,37,177,False,False,False,True,False
1.6,4,8.7,6.4,7.7,37,177,False,False,False,True,False
1.6,4,8.5,6.3,7.6,37,175,False,False,False,True,False
2.0,4,10.6,7.6,9.3,30,214,False,False,False,True,False
2.0,4,10.8,7.4,9.3,30,214,False,False,False,True,False
3.3,6,13.2,9.7,11.6,24,267,False,False,False,True,False
3.3,6,12.9,9.5,11.4,25,262,False,False,False,True,False
3.3,6,14.2,10.5,12.5,23,288,False,False,False,True,False
2.4,4,11.8,8.7,10.4,27,239,False,False,False,True,False
3.3,6,12.7,9.0,11.1,25,255,False,False,False,True,False
2.4,4,12.2,9.4,10.9,26,251,False,False,False,True,False
3.3,6,13.4,10.0,11.8,24,271,False,False,False,True,False
1.6,4,9.8,7.8,8.9,32,205,False,False,False,True,False
1.6,4,9.9,7.8,9.0,31,207,False,False,False,True,False
2.0,4,10.1,7.7,9.0,31,207,False,False,False,True,False
2.0,4,9.7,7.7,8.8,32,202,False,False,False,True,False
2.4,4,11.4,8.3,10.0,28,230,False,False,False,True,False
2.4,4,12.9,9.2,11.3,25,260,False,False,False,True,False
2.0,4,12.6,9.7,11.3,25,260,False,False,False,True,False
2.4,4,12.0,9.1,10.7,26,246,False,False,False,True,False
6.5,12,22.2,12.7,17.9,16,412,False,False,False,False,True
6.5,12,24.0,14.5,19.7,14,453,False,False,False,False,True
5.2,10,16.8,11.7,14.5,19,334,False,False,False,False,True
6.5,12,22.1,13.9,18.4,15,423,False,False,False,False,True
2.0,4,13.5,9.9,11.9,24,274,False,False,False,False,True
3.0,6,16.2,12.1,14.3,20,329,False,False,False,False,True
3.0,6,13.9,10.4,12.3,23,283,False,False,False,False,True
5.0,8,17.2,12.5,15.1,19,347,False,False,False,False,True
5.0,8,25.0,16.9,21.4,13,342,False,True,False,False,False
5.0,8,17.2,12.5,15.1,19,347,False,False,False,False,True
5.0,8,25.0,16.9,21.4,13,342,False,True,False,False,False
2.0,4,11.3,7.9,9.7,29,223,False,False,False,False,True
2.0,4,11.3,7.9,9.7,29,223,False,False,False,False,True
3.0,6,14.0,10.5,12.4,23,285,False,False,False,False,True
5.0,8,16.6,12.3,14.7,19,338,False,False,False,False,True
5.0,8,24.0,16.6,20.7,14,331,False,True,False,False,False
1.8,4,5.5,5.9,5.7,50,131,False,False,False,True,False
2.5,4,5.8,6.1,5.9,48,136,False,False,False,True,False
3.5,6,11.3,7.5,9.6,29,221,False,False,False,True,False
3.5,6,12.3,8.5,10.6,27,244,False,False,False,False,True
3.5,6,12.6,9.1,11.0,26,253,False,False,False,False,True
3.5,6,8.0,6.9,7.5,38,172,False,False,False,False,True
4.6,8,15.7,11.7,13.9,20,320,False,False,False,False,True
2.5,6,11.1,7.8,9.6,29,221,False,False,False,False,True
2.5,6,11.8,8.7,10.4,27,239,False,False,False,False,True
2.5,6,11.2,7.8,9.6,29,221,False,False,False,False,True
3.5,6,12.3,8.5,10.6,27,244,False,False,False,False,True
3.5,6,12.6,9.1,11.0,26,253,False,False,False,False,True
3.5,6,12.2,8.7,10.6,27,244,False,False,False,False,True
4.6,8,14.4,9.6,12.3,23,283,False,False,False,False,True
4.6,8,15.2,10.2,12.9,22,297,False,False,False,False,True
4.6,8,15.2,10.2,12.9,22,297,False,False,False,False,True
5.0,8,12.7,10.1,11.5,25,264,False,False,False,False,True
5.7,8,19.0,13.6,16.6,17,382,False,False,False,False,True
2.0,4,10.6,8.4,9.6,29,221,False,False,False,False,True
2.0,4,10.8,8.8,9.9,29,228,False,False,False,False,True
2.5,4,7.1,7.7,7.4,38,170,False,False,False,True,False
3.5,6,12.3,8.5,10.6,27,244,False,False,False,False,True
3.5,6,12.6,9.1,11.0,26,253,False,False,False,False,True
5.0,8,15.2,9.5,12.6,22,290,False,False,False,False,True
3.5,6,13.3,9.8,11.7,24,269,False,False,False,True,False
3.5,6,12.7,9.1,11.1,25,255,False,False,False,True,False
3.5,6,8.0,8.5,8.2,34,189,False,False,False,False,True
2.0,4,12.4,9.0,10.9,26,251,False,False,False,True,False
2.3,4,12.9,9.2,11.2,25,258,False,False,False,True,False
3.5,6,13.9,9.5,11.9,24,274,False,False,False,True,False
3.7,6,13.1,9.0,11.2,25,258,False,False,False,True,False
3.5,6,14.6,10.4,12.8,22,294,False,False,False,True,False
2.0,4,11.5,8.4,10.1,28,232,False,False,False,True,False
3.7,6,14.1,10.0,12.2,23,281,False,False,False,True,False
3.7,6,13.7,10.3,12.1,23,278,False,False,False,True,False
2.0,4,10.5,7.0,8.9,32,205,False,False,False,True,False
3.7,6,13.1,9.2,11.3,25,260,False,False,False,True,False
2.0,4,5.7,6.0,5.8,49,133,False,False,False,True,False
3.5,6,16.2,11.8,14.2,20,327,False,False,False,True,False
3.5,6,16.1,12.3,14.4,20,331,False,False,False,True,False
3.0,6,15.2,9.6,12.7,22,292,False,False,False,False,True
3.0,6,15.6,9.5,12.8,22,294,False,False,False,False,True
4.7,8,18.2,11.4,15.1,19,347,False,False,False,False,True
4.7,8,18.2,11.6,15.2,19,350,False,False,False,False,True
3.8,8,17.5,10.7,14.5,19,334,False,False,False,False,True
3.0,6,15.7,9.7,13.0,22,299,False,False,False,False,True
2.0,4,8.9,7.3,8.2,34,189,False,False,False,True,False
2.0,4,9.0,6.8,8.0,35,184,False,False,False,True,False
2.5,4,9.6,7.4,8.6,33,198,False,False,False,True,False
2.0,4,9.3,7.6,8.5,33,196,False,False,False,True,False
2.5,4,9.9,7.9,9.0,31,207,False,False,False,True,False
3.7,6,14.2,10.0,12.3,23,283,False,False,False,True,False
3.7,6,14.3,10.6,12.7,22,292,False,False,False,True,False
2.0,4,7.9,5.7,6.9,41,159,False,False,False,True,False
2.0,4,8.0,5.8,7.0,40,161,False,False,False,True,False
2.5,4,8.4,6.1,7.4,38,170,False,False,False,True,False
2.5,4,8.2,5.9,7.2,39,166,False,False,False,True,False
2.5,4,9.3,6.4,8.0,35,184,False,False,False,True,False
2.0,4,8.0,5.9,7.0,40,161,False,False,False,True,False
2.0,4,8.2,5.9,7.1,40,163,False,False,False,True,False
2.5,4,8.7,6.5,7.7,37,177,False,False,False,True,False
2.5,4,8.2,6.0,7.2,39,166,False,False,False,True,False
2.5,4,9.2,6.6,8.1,35,186,False,False,False,True,False
2.5,4,10.7,8.2,9.6,29,221,False,False,False,True,False
2.5,4,11.1,8.3,9.8,29,225,False,False,False,True,False
2.5,4,8.8,6.1,7.6,37,175,False,False,False,True,False
2.5,4,9.4,6.4,8.1,35,186,False,False,False,True,False
2.5,4,8.4,5.9,7.3,39,168,False,False,False,True,False
2.0,4,11.5,8.5,10.1,28,232,False,False,False,False,True
2.0,4,10.5,8.5,9.6,29,221,False,False,False,False,True
2.0,4,11.1,8.4,9.9,29,228,False,False,False,False,True
2.0,4,9.2,6.6,8.0,35,184,False,False,False,False,True
2.0,4,10.0,7.5,8.9,32,205,False,False,False,False,True
1.8,4,10.9,7.5,9.4,30,216,False,False,False,False,True
2.0,4,10.1,7.8,9.0,31,207,False,False,False,False,True
3.5,6,12.1,8.7,10.6,27,244,False,False,False,False,True
3.5,6,12.1,8.6,10.5,27,242,False,False,False,False,True
3.0,6,11.1,8.4,9.9,29,228,False,False,False,False,True
6.2,8,17.9,12.3,15.4,18,354,False,False,False,False,True
2.0,4,9.4,6.4,8.1,35,186,False,False,False,False,True
2.0,4,9.9,7.4,8.8,32,202,False,False,False,False,True
2.0,4,10.2,7.7,9.1,31,209,False,False,False,False,True
3.0,6,12.1,8.5,10.5,27,242,False,False,False,False,True
4.7,8,14.5,10.1,12.5,23,288,False,False,False,False,True
5.5,8,15.1,10.8,13.1,22,301,False,False,False,False,True
2.1,4,8.6,5.9,7.4,38,200,True,False,False,False,False
3.5,6,11.9,8.2,10.2,28,235,False,False,False,False,True
3.0,6,12.0,8.5,10.4,27,239,False,False,False,False,True
3.5,6,12.4,8.8,10.8,26,248,False,False,False,False,True
3.5,6,11.5,8.1,10.0,28,230,False,False,False,False,True
3.5,6,11.8,8.3,10.2,28,235,False,False,False,False,True
4.7,8,12.9,9.6,11.4,25,262,False,False,False,False,True
4.7,8,13.7,9.2,11.7,24,269,False,False,False,False,True
4.7,8,13.3,8.9,11.4,25,262,False,False,False,False,True
5.5,8,15.3,10.8,13.3,21,306,False,False,False,False,True
5.5,8,15.2,11.0,13.3,21,306,False,False,False,False,True
5.5,8,19.9,16.1,18.2,16,419,False,False,False,False,True
5.5,8,20.0,16.6,18.5,15,426,False,False,False,False,True
3.0,6,13.6,10.0,12.0,24,324,True,False,False,False,False
3.0,6,15.2,12.6,14.0,20,322,False,False,False,False,True
4.7,8,17.5,13.2,15.6,18,359,False,False,False,False,True
5.5,8,18.2,14.0,16.3,17,375,False,False,False,False,True
2.0,4,9.8,7.4,8.7,32,200,False,False,False,False,True
2.0,4,10.5,8.1,9.4,30,216,False,False,False,False,True
2.1,4,9.6,7.0,8.5,33,230,True,False,False,False,False
3.5,6,12.6,9.6,11.2,25,258,False,False,False,False,True
3.0,6,11.8,8.5,10.3,27,278,True,False,False,False,False
3.0,6,13.3,10.4,12.0,24,276,False,False,False,False,True
4.7,8,16.3,11.8,14.2,20,327,False,False,False,False,True
5.5,8,17.3,13.5,15.6,18,359,False,False,False,False,True
4.7,6,12.6,8.6,10.8,26,248,False,False,False,False,True
4.7,8,14.4,9.8,12.3,23,283,False,False,False,False,True
4.7,8,14.8,9.8,12.5,23,288,False,False,False,False,True
4.7,8,14.7,9.1,12.2,23,281,False,False,False,False,True
6.0,12,18.1,11.0,14.9,19,343,False,False,False,False,True
5.5,8,15.7,10.1,13.2,21,304,False,False,False,False,True
5.5,8,15.7,10.1,13.2,21,304,False,False,False,False,True
6.0,12,18.5,11.8,15.5,18,357,False,False,False,False,True
6.0,12,18.0,11.3,15.0,19,345,False,False,False,False,True
